SKU,Retail Price ,Wholesale Price,UPC,Quantity,Item Size,Name,URL,Brand,Product Category,Item Type
378413,99,17,651986200702,3,0.35 OZ,Too Faced by Too Faced,https://www.fragrancenet.com/too-faced-Makeup/too-faced/Cosmetics/cos/en_US/20665,Too Faced,Makeup,Eye Color
378792,160,91,679602481717,3,3.4 OZ,MERCHANT OF VENICE ANDALUSIAN SOUL by Merchant of Venice,https://www.fragrancenet.com/merchant-of-venice-andalusian-soul-fragrance/merchant-of-venice/womens-fragrances/wf/en_US/38592,MERCHANT OF VENICE ANDALUSIAN SOUL,Fragrance,Fragrances
378799,60,21.5,6290171010470,1,2.7 OZ,RUE BROCA PENTHOUSE LARVOTTO by Rue Broca,https://www.fragrancenet.com/rue-broca-penthouse-larvotto-perfume/rue-broca/womens-fragrances/wf/en_US/38353,RUE BROCA PENTHOUSE LARVOTTO,Fragrance,Fragrances
379442,315,185.5,5060370919239,5,3.4 OZ,ROJA ENIGMA by Roja Dove,https://www.fragrancenet.com/roja-enigma-perfume/roja-dove/womens-fragrances/wf/en_US/30432,ROJA ENIGMA,Fragrance,Fragrances
380396,99,55.5,3423478486652,11,3 OZ,L'EAU D'ISSEY PURE SHADE OF FLOWER by Issey Miyake,https://www.fragrancenet.com/l%27eau-d%27issey-pure-shade-of-flower-perfume/issey-miyake/womens-fragrances/wf/en_US/38757,L'EAU D'ISSEY PURE SHADE OF FLOWER,Fragrance,Fragrances
380460,99,45.5,8011530806149,3,3.4 OZ,TRUSSARDI RIFLESSO STREETS OF MILANO by Trussardi,https://www.fragrancenet.com/trussardi-riflesso-streets-of-milano-cologne/trussardi/mens-fragrances/mf/en_US/38764,TRUSSARDI RIFLESSO STREETS OF MILANO,Fragrance,Fragrances
380728,99,11.19,8719281062080,18,10 OZ,Keune by Keune,https://www.fragrancenet.com/keune-shampoo/keune/hair-care-products/hc/en_US/23593,Keune,Haircare,Styling
380796,99,9.09,8719281052180,11,6.7 OZ,Keune by Keune,https://www.fragrancenet.com/keune-shampoo/keune/hair-care-products/hc/en_US/23593,Keune,Haircare,Styling
380821,99,8.39,8719281103493,24,8.4 OZ,Keune by Keune,https://www.fragrancenet.com/keune-shampoo/keune/hair-care-products/hc/en_US/23593,Keune,Haircare,Conditioner
380864,99,19.59,8719281103707,10,33.8 OZ,Keune by Keune,https://www.fragrancenet.com/keune-shampoo/keune/hair-care-products/hc/en_US/23593,Keune,Haircare,Conditioner
381596,20,14.69,4021609275091,24,5 OZ,GOLDWELL by Goldwell,https://www.fragrancenet.com/goldwell-shampoo/goldwell/hair-care-products/hc/en_US/09787,GOLDWELL,Haircare,Styling
381650,195,163,888066117470,24,3.4 OZ,TOM FORD COSTA AZZURRA by Tom Ford,https://www.fragrancenet.com/tom-ford-costa-azzurra-fragrance/tom-ford/womens-fragrances/wf/en_US/28809,TOM FORD COSTA AZZURRA,Fragrance,Fragrances
381689,90,43.5,608940580745,24,3.4 OZ,VINCE CAMUTO TERRA EXTREME by Vince Camuto,https://www.fragrancenet.com/vince-camuto-terra-extreme-cologne/vince-camuto/mens-fragrances/mf/en_US/38814,VINCE CAMUTO TERRA EXTREME,Fragrance,Fragrances
382207,99,21.5,4011061005701,4,1.7 OZ,Annemarie Borlind by Annemarie Borlind,https://www.fragrancenet.com/annemarie-borlind-skin-care/anti-aging/annemarie-borlind/facial/sc/en_US/36745,Annemarie Borlind,Skincare,Day Care
382332,5,0.75,3614272052642,24,0.06 OZ,PROENZA ARIZONA by Proenza Schouler,https://www.fragrancenet.com/proenza-arizona-perfume/proenza-schouler/womens-fragrances/wf/en_US/37313,PROENZA ARIZONA,Fragrance,Fragrances
383604,99,29,3605540683255,4,13.5 OZ,Biotherm by BIOTHERM,https://www.fragrancenet.com/biotherm-skin-care/anti-aging/biotherm/facial/sc/en_US/00303,Biotherm,Skincare,Cleanser
385658,20,12,3614225357053,24,0.33 OZ,CALVIN KLEIN WOMEN by Calvin Klein,https://www.fragrancenet.com/calvin-klein-women-perfume/calvin-klein/womens-fragrances/wf/en_US/32397,CALVIN KLEIN WOMEN,Fragrance,Fragrances
386862,99,51,3614229371604,5,3.4 OZ,LACOSTE MATCH POINT by Lacoste,https://www.fragrancenet.com/lacoste-match-point-cologne/lacoste/mens-fragrances/mf/en_US/38945,LACOSTE MATCH POINT,Fragrance,Fragrances
387330,35,8.25,3664526000073,7,1.7 OZ,PIERRE CARDIN FUSION by Pierre Cardin,https://www.fragrancenet.com/pierre-cardin-fusion-cologne/pierre-cardin/mens-fragrances/mf/en_US/39126,PIERRE CARDIN FUSION,Fragrance,Fragrances
387355,220,148,3760310290009,24,3.4 OZ,KAJAL LAMAR by Kajal,https://www.fragrancenet.com/kajal-lamar-fragrance/kajal/womens-fragrances/wf/en_US/39134,KAJAL LAMAR,Fragrance,Fragrances
387773,42,21.5,85805227111,6,1 OZ,ELIZABETH ARDEN by Elizabeth Arden,https://www.fragrancenet.com/elizabeth-arden-Makeup/elizabeth-arden/Cosmetics/cos/en_US/00826,ELIZABETH ARDEN,Makeup,Foundation & Complexion
388484,45,27.5,810014320809,11,1 OZ,StriVectin by StriVectin,https://www.fragrancenet.com/strivectin-skin-care/anti-aging/strivectin/facial/sc/en_US/28503,StriVectin,Skincare,Cleanser
388577,20,2.25,4013671001623,10,0.27 OZ,AIGNER 1 SPORT by Etienne Aigner,https://www.fragrancenet.com/aigner-1-sport-cologne/etienne-aigner/mens-fragrances/mf/en_US/28059,AIGNER 1 SPORT,Fragrance,Fragrances
388627,13,7.5,4901433036948,24,0.1 OZ,KISS ME by Isehan Japan,https://www.fragrancenet.com/kiss-me-Makeup/isehan-japan/Cosmetics/cos/en_US/34220,KISS ME,Makeup,Brow & Liner
389177,100,90.5,3439600049855,24,1.7 OZ,ANGEL NOVA by Thierry Mugler,https://www.fragrancenet.com/angel-nova-perfume/thierry-mugler/womens-fragrances/wf/en_US/39349,ANGEL NOVA,Fragrance,Fragrances
389820,185.5,185.5,735850276502,10,1.7 OZ,FORT & MANLE MR BOJNOKOPFF'S PURPLE HAT by Fort & Manle,https://www.fragrancenet.com/fort-%26-manle-mr-bojnokopff%27s-purple-hat-fragrance/fort-%26-manle/womens-fragrances/wf/en_US/39415,FORT & MANLE MR BOJNOKOPFF'S PURPLE HAT,Fragrance,Fragrances
390245,39,24.5,3380810378788,24,5 OZ,Clarins by Clarins,https://www.fragrancenet.com/clarins-skin-care/anti-aging/clarins/facial/sc/en_US/00556,Clarins,Skincare,Cleanser
390556,54,42,5203069090578,21,1.7 OZ,KORRES WHITE TEA by Korres,https://www.fragrancenet.com/korres-white-tea-perfume/korres/womens-fragrances/wf/en_US/39455,KORRES WHITE TEA,Fragrance,Fragrances
390563,54,33,5203069090653,20,1.7 OZ,KORRES VETIVER ROOT by Korres,https://www.fragrancenet.com/korres-vetiver-root-cologne/korres/mens-fragrances/mf/en_US/39462,KORRES VETIVER ROOT,Fragrance,Fragrances
391031,99,42,3274872407268,1,3.4 OZ,L'EAU KENZO HYPER WAVE by Kenzo,https://www.fragrancenet.com/l%27eau-kenzo-hyper-wave-cologne/kenzo/mens-fragrances/mf/en_US/39495,L'EAU KENZO HYPER WAVE,Fragrance,Fragrances
391274,99,13.5,3386460083324,24,3.4 OZ,MONT BLANC LEGEND SPIRIT by Mont Blanc,https://www.fragrancenet.com/mont-blanc-legend-spirit-cologne/mont-blanc/mens-fragrances/mf/en_US/25939,MONT BLANC LEGEND SPIRIT,Fragrance,Bath & Body
392103,84,83.5,3614272446694,2,1.7 OZ,BONBON PASTEL by Viktor & Rolf,https://www.fragrancenet.com/bonbon-pastel-perfume/viktor-%26-rolf/womens-fragrances/wf/en_US/39606,BONBON PASTEL,Fragrance,Fragrances
392228,99,42.5,3305400183078,4,2.5 OZ,MOLINARD JASMIN by Molinard,https://www.fragrancenet.com/molinard-jasmin-perfume/molinard/womens-fragrances/wf/en_US/29281,MOLINARD JASMIN,Fragrance,Fragrances
392428,56,41.29,8022297111322,5,33.8 OZ,Alfaparf by Alfaparf,https://www.fragrancenet.com/alfaparf-shampoo/alfaparf/hair-care-products/hc/en_US/23611,Alfaparf,Haircare,Shampoo
392560,24.5,15.39,74469523035,5,7.1 OZ,JOICO by Joico,https://www.fragrancenet.com/joico-shampoo/joico/hair-care-products/hc/en_US/02976,JOICO,Haircare,Styling
393014,98,21.5,608940580165,24,3.4 OZ,VINCE CAMUTO ILLUMINARE INTENSA by Vince Camuto,https://www.fragrancenet.com/vince-camuto-illuminare-intensa-perfume/vince-camuto/womens-fragrances/wf/en_US/38813,VINCE CAMUTO ILLUMINARE INTENSA,Fragrance,Fragrances
393096,14,8.39,738678001370,24,8.4 OZ,AMERICAN CREW by American Crew,https://www.fragrancenet.com/american-crew-shampoo/american-crew/hair-care-products/hc/en_US/23612,AMERICAN CREW,Haircare,Shampoo
393614,12.99,10.5,51381991937,4,0.5 OZ,ESSENTIAL OILS AURA CACIA by Aura Cacia,https://www.fragrancenet.com/essential-oils-aura-cacia-aromatherapy/aura-cacia/essential-oils/at/en_US/21443,ESSENTIAL OILS AURA CACIA,Aromatherapy,Aromatherapy
394418,30,27.5,3614272321441,7,0.11 OZ,LANCOME by Lancome,https://www.fragrancenet.com/lancome-Makeup/lancome/Cosmetics/cos/en_US/01440,LANCOME,Makeup,Lip Color
394568,29,14.5,3380810416862,7,0.01 OZ,Clarins by Clarins,https://www.fragrancenet.com/clarins-Makeup/clarins/Cosmetics/cos/en_US/00556,Clarins,Makeup,Brow & Liner
396754,31,25.5,773602455942,6,3.4 OZ,MAC by MAC,https://www.fragrancenet.com/mac-Makeup/mac/Cosmetics/cos/en_US/01557,MAC,Makeup,MakeUp Set
397172,49,36,607845066064,7,1 OZ,NARS by Nars,https://www.fragrancenet.com/nars-Makeup/nars/Cosmetics/cos/en_US/23220,NARS,Makeup,Foundation & Complexion
397601,43,41.5,773602326853,1,1.7 OZ,MAC by MAC,https://www.fragrancenet.com/mac-Makeup/mac/Cosmetics/cos/en_US/01557,MAC,Makeup,Foundation & Complexion
397719,34,22.5,3348901508001,23,0.04 OZ,CHRISTIAN DIOR by Christian Dior,https://www.fragrancenet.com/christian-dior-Makeup/christian-dior/Cosmetics/cos/en_US/00529,CHRISTIAN DIOR,Makeup,Brow & Liner
399655,99,34.5,,6,3 OZ,ARMAF NICHE RED RUBY by Armaf,https://www.fragrancenet.com/armaf-niche-red-ruby-perfume/armaf/womens-fragrances/wf/en_US/31015,ARMAF NICHE RED RUBY,Fragrance,Fragrances
400273,320,233.09,8022297141374,2,16.9 OZ,Alfaparf by Alfaparf,https://www.fragrancenet.com/alfaparf-shampoo/alfaparf/hair-care-products/hc/en_US/23611,Alfaparf,Haircare,Styling
397410,40,26,3346470433595,4,0.09 OZ,GUERLAIN by Guerlain,https://www.fragrancenet.com/guerlain-Makeup/guerlain/Cosmetics/cos/en_US/01099,GUERLAIN,Makeup,Lip Color
397496,47,36.5,607845048527,1,1 OZ,NARS by Nars,https://www.fragrancenet.com/nars-Makeup/nars/Cosmetics/cos/en_US/23220,NARS,Makeup,Foundation & Complexion
397531,45,31.5,3348901526739,2,0.12 OZ,CHRISTIAN DIOR by Christian Dior,https://www.fragrancenet.com/christian-dior-Makeup/christian-dior/Cosmetics/cos/en_US/00529,CHRISTIAN DIOR,Makeup,Lip Color
397581,57,30.5,716170241890,1,0.03 OZ,Bobbi Brown by Bobbi Brown,https://www.fragrancenet.com/bobbi-brown-Makeup/bobbi-brown/Cosmetics/cos/en_US/10757,Bobbi Brown,Makeup,Lip Color
398131,56,26.5,85805574109,24,3.4 OZ,WHITE TEA GINGER LILY by Elizabeth Arden,https://www.fragrancenet.com/white-tea-ginger-lily-perfume/elizabeth-arden/womens-fragrances/wf/en_US/39761,WHITE TEA GINGER LILY,Fragrance,Fragrances
399382,108.5,108.5,5060431654444,1,3.4 OZ,MEMOIZE LONDON IMPERIA BY ROWAN ROW by Memoize London,https://www.fragrancenet.com/memoize-london-imperia-by-rowan-row-fragrance/memoize-london/womens-fragrances/wf/en_US/39795,MEMOIZE LONDON IMPERIA BY ROWAN ROW,Fragrance,Fragrances
399903,100,100,8437017668220,24,3.4 OZ,CARNER BARCELONA BO-BO by Carner Barcelona,https://www.fragrancenet.com/carner-barcelona-bo-bo-fragrance/carner-barcelona/womens-fragrances/wf/en_US/39809,CARNER BARCELONA BO-BO,Fragrance,Fragrances
400204,98,36.5,3386460121514,24,3.3 OZ,MONT BLANC EXPLORER ULTRA BLUE by Mont Blanc,https://www.fragrancenet.com/mont-blanc-explorer-ultra-blue-cologne/mont-blanc/mens-fragrances/mf/en_US/39826,MONT BLANC EXPLORER ULTRA BLUE,Fragrance,Fragrances
401089,103.5,103.5,3770003318859,6,3.4 OZ,CHABAUD LUMIERE DE VENISE by Chabaud Maison de Parfum,https://www.fragrancenet.com/chabaud-lumiere-de-venise-fragrance/chabaud-maison-de-parfum/womens-fragrances/wf/en_US/39849,CHABAUD LUMIERE DE VENISE,Fragrance,Fragrances
401090,99,94.5,3770003318804,2,3.4 OZ,CHABAUD NECTAR DE FLEURS by Chabaud Maison de Parfum,https://www.fragrancenet.com/chabaud-nectar-de-fleurs-perfume/chabaud-maison-de-parfum/womens-fragrances/wf/en_US/39867,CHABAUD NECTAR DE FLEURS,Fragrance,Fragrances
401240,179,135.5,5906395182046,1,1.7 OZ,BOHOBOCO OLIBANUM GARDENIA by Bohoboco,https://www.fragrancenet.com/bohoboco-olibanum-gardenia-fragrance/bohoboco/womens-fragrances/wf/en_US/39888,BOHOBOCO OLIBANUM GARDENIA,Fragrance,Fragrances
401489,30,15.5,5060373520548,1,0.17 OZ,The Organic Pharmacy by The Organic Pharmacy,https://www.fragrancenet.com/the-organic-pharmacy-Makeup/the-organic-pharmacy/Cosmetics/cos/en_US/31708,The Organic Pharmacy,Makeup,Foundation & Complexion
401790,25,23.79,9346627000896,4,5.9 OZ,Eleven Australia by Eleven Australia,https://www.fragrancenet.com/eleven-australia-shampoo/eleven-australia/hair-care-products/hc/en_US/39915,Eleven Australia,Haircare,Styling
401889,49,34.5,18084019306,22,5 OZ,AVEDA by Aveda,https://www.fragrancenet.com/aveda-shampoo/aveda/hair-care-products/hc/en_US/02969,AVEDA,Haircare,Conditioner
403112,24,20.5,20714922689,2,0.1 OZ,CLINIQUE by Clinique,https://www.fragrancenet.com/clinique-Makeup/clinique/Cosmetics/cos/en_US/00564,CLINIQUE,Makeup,Lip Color
403397,99,15.39,3474630620025,17,6.7 OZ,BIOLAGE by Matrix,https://www.fragrancenet.com/biolage-shampoo/matrix/hair-care-products/hc/en_US/02967,BIOLAGE,Haircare,Conditioner
403497,220,100.5,3331432101032,2,3.4 OZ,DALI HAUTE PARFUMERIE MA MUSE by Salvador Dali,https://www.fragrancenet.com/dali-haute-parfumerie-ma-muse-perfume/salvador-dali/womens-fragrances/wf/en_US/39988,DALI HAUTE PARFUMERIE MA MUSE,Fragrance,Fragrances
405184,90,52.5,847137054649,24,1.7 OZ,CosMedix by CosMedix,https://www.fragrancenet.com/cosmedix-skin-care/anti-aging/cosmedix/facial/sc/en_US/23228,CosMedix,Skincare,Night Care
405283,99,3.75,4011700447527,19,1.7 OZ,TABAC ORIGINAL CRAFTSMAN by Maurer & Wirtz,https://www.fragrancenet.com/tabac-original-craftsman-cologne/maurer-%26-wirtz/mens-fragrances/mf/en_US/36225,TABAC ORIGINAL CRAFTSMAN,Fragrance,Fragrances
405319,240,148.5,8051277331368,3,2.5 OZ,THE HOUSE OF OUD UP TO THE MOON by The House of Oud,https://www.fragrancenet.com/the-house-of-oud-up-to-the-moon-fragrance/the-house-of-oud/womens-fragrances/wf/en_US/40031,THE HOUSE OF OUD UP TO THE MOON,Fragrance,Fragrances
406319,235,127,,11,3.4 OZ,ELECTIMUSS AURORA by Electimuss,https://www.fragrancenet.com/electimuss-aurora-fragrance/electimuss/womens-fragrances/wf/en_US/40095,ELECTIMUSS AURORA,Fragrance,Fragrances
406320,235,155,,24,3.4 OZ,ELECTIMUSS AUSTER by Electimuss,https://www.fragrancenet.com/electimuss-auster-fragrance/electimuss/womens-fragrances/wf/en_US/40096,ELECTIMUSS AUSTER,Fragrance,Fragrances
407792,42,22.5,6293708008193,13,3.4 OZ,AJMAL AMBRE PIMENTE by Ajmal,https://www.fragrancenet.com/ajmal-ambre-pimente-fragrance/ajmal/womens-fragrances/wf/en_US/40286,AJMAL AMBRE PIMENTE,Fragrance,Fragrances
408242,200,115.5,8033406603973,1,2.5 OZ,NOBILE 1942 CASTELLI DI SABBIA by Nobile 1942,https://www.fragrancenet.com/nobile-1942-castelli-di-sabbia-fragrance/nobile-1942/womens-fragrances/wf/en_US/40370,NOBILE 1942 CASTELLI DI SABBIA,Fragrance,Fragrances
408542,395,184,8016741372629,9,3.3 OZ,TIZIANA TERENZI ROSSO POMPEI by Tiziana Terenzi,https://www.fragrancenet.com/tiziana-terenzi-rosso-pompei-fragrance/tiziana-terenzi/womens-fragrances/wf/en_US/40389,TIZIANA TERENZI ROSSO POMPEI,Fragrance,Fragrances
408592,33,32.19,18084016107,3,2 OZ,AVEDA by Aveda,https://www.fragrancenet.com/aveda-shampoo/aveda/hair-care-products/hc/en_US/02969,AVEDA,Haircare,Shampoo
408678,99,66,3575070044560,8,3.4 OZ,FRANCK BOCLET VIOLET by Franck Boclet,https://www.fragrancenet.com/franck-boclet-violet-fragrance/franck-boclet/womens-fragrances/wf/en_US/40392,FRANCK BOCLET VIOLET,Fragrance,Fragrances
408692,170,127.5,5060238284295,16,1.7 OZ,ORMONDE JAYNE TANGER by Ormonde Jayne,https://www.fragrancenet.com/ormonde-jayne-tanger-fragrance/ormonde-jayne/womens-fragrances/wf/en_US/40397,ORMONDE JAYNE TANGER,Fragrance,Fragrances
410413,99,55.5,8052464890309,6,1.7 OZ,SALVATORE FERRAGAMO GIARDINI DI SETA by Salvatore Ferragamo,https://www.fragrancenet.com/salvatore-ferragamo-giardini-di-seta-fragrance/salvatore-ferragamo/womens-fragrances/wf/en_US/40479,SALVATORE FERRAGAMO GIARDINI DI SETA,Fragrance,Fragrances
410700,55,44,3348901525787,1,1 OZ,CHRISTIAN DIOR by Christian Dior,https://www.fragrancenet.com/christian-dior-Makeup/christian-dior/Cosmetics/cos/en_US/00529,CHRISTIAN DIOR,Makeup,Foundation & Complexion
411014,35,25.5,773602610587,1,1.7 OZ,MAC by MAC,https://www.fragrancenet.com/mac-Makeup/mac/Cosmetics/cos/en_US/01557,MAC,Makeup,Foundation & Complexion
411885,32,28.69,884486456311,24,10.1 OZ,REDKEN by Redken,https://www.fragrancenet.com/redken-shampoo/redken/hair-care-products/hc/en_US/04056,REDKEN,Haircare,Conditioner
412521,99,45,8426017060110,8,1.7 OZ,AGUA DE LOEWE MAR DE CORAL by Loewe,https://www.fragrancenet.com/agua-de-loewe-mar-de-coral-perfume/loewe/womens-fragrances/wf/en_US/41482,AGUA DE LOEWE MAR DE CORAL,Fragrance,Fragrances
412686,42,26.5,6293708015627,24,3.4 OZ,AJMAL AMAZE by Ajmal,https://www.fragrancenet.com/ajmal-amaze-cologne/ajmal/mens-fragrances/mf/en_US/40287,AJMAL AMAZE,Fragrance,Fragrances
413421,28,17,3760022731784,24,0.23 OZ,LIPSTICK FEVER by Juliette Has A Gun,https://www.fragrancenet.com/lipstick-fever-perfume/juliette-has-a-gun/womens-fragrances/wf/en_US/39625,LIPSTICK FEVER,Fragrance,Fragrances
413457,99,22.39,615908429992,10,15.2 OZ,Tigi by Tigi,https://www.fragrancenet.com/tigi-shampoo/tigi/hair-care-products/hc/en_US/34738,Tigi,Haircare,Styling
414444,34,20,3348901507981,1,0.04 OZ,CHRISTIAN DIOR by Christian Dior,https://www.fragrancenet.com/christian-dior-Makeup/christian-dior/Cosmetics/cos/en_US/00529,CHRISTIAN DIOR,Makeup,Brow & Liner
414608,101.5,35,3593787600039,9,1 OZ,Rexaline by Rexaline Skincare,https://www.fragrancenet.com/rexaline-skin-care/anti-aging/rexaline-skincare/facial/sc/en_US/23286,Rexaline,Skincare,Night Care
414794,85,39.5,810044120059,24,3.4 OZ,ENGLISH LAUNDRY THRONE by English Laundry,https://www.fragrancenet.com/english-laundry-throne-cologne/english-laundry/mens-fragrances/mf/en_US/40791,ENGLISH LAUNDRY THRONE,Fragrance,Fragrances
415494,100,56,3760022732743,24,1.7 OZ,JULIETTE HAS A GUN PEAR INC. by Juliette Has A Gun,https://www.fragrancenet.com/juliette-has-a-gun-pear-inc.-perfume/juliette-has-a-gun/womens-fragrances/wf/en_US/40877,JULIETTE HAS A GUN PEAR INC.,Fragrance,Fragrances
415580,48,23,736150167064,1,1 OZ,Laura Mercier by Laura Mercier,https://www.fragrancenet.com/laura-mercier-Makeup/laura-mercier/Cosmetics/cos/en_US/04534,Laura Mercier,Makeup,Foundation & Complexion
416079,16.5,9.79,615908432077,1,13.53 OZ,BED HEAD by Tigi,https://www.fragrancenet.com/bed-head-shampoo/tigi/hair-care-products/hc/en_US/02977,BED HEAD,Haircare,Conditioner
416165,375,250.5,888066115476,24,1.7 OZ,TOM FORD SOLEIL BRULANT by Tom Ford,https://www.fragrancenet.com/tom-ford-soleil-brulant-fragrance/tom-ford/womens-fragrances/wf/en_US/40997,TOM FORD SOLEIL BRULANT,Fragrance,Fragrances
416715,99,98,8028544102709,5,3.3 OZ,LORENZO VILLORESI FIRENZE YLANG YLANG by Lorenzo Villoresi,https://www.fragrancenet.com/lorenzo-villoresi-firenze-ylang-ylang-fragrance/lorenzo-villoresi/womens-fragrances/wf/en_US/41198,LORENZO VILLORESI FIRENZE YLANG YLANG,Fragrance,Fragrances
416915,85,28,3760048796798,4,3.3 OZ,MAUBOUSSIN IN RED by Mauboussin,https://www.fragrancenet.com/mauboussin-in-red-perfume/mauboussin/womens-fragrances/wf/en_US/41239,MAUBOUSSIN IN RED,Fragrance,Fragrances
417502,99,93,886266781040,12,3.4 OZ,FLORIS VERT FOUGERE by Floris,https://www.fragrancenet.com/floris-vert-fougere-perfume/floris/womens-fragrances/wf/en_US/41325,FLORIS VERT FOUGERE,Fragrance,Fragrances
417616,180,107,3770006489174,10,1.7 OZ,DUSITA LE PAVILLON D'OR by Dusita,https://www.fragrancenet.com/dusita-le-pavillon-d%27or-fragrance/dusita/womens-fragrances/wf/en_US/41370,DUSITA LE PAVILLON D'OR,Fragrance,Fragrances
417766,18,8.75,8437018498444,4,8.5 OZ,WOMEN'SECRET DAILY ROMANCE by Women' Secret,https://www.fragrancenet.com/women%27secret-daily-romance-perfume/women%27-secret/womens-fragrances/wf/en_US/41384,WOMEN'SECRET DAILY ROMANCE,Fragrance,Bath & Body
418923,99,24,608940581322,4,1.7 OZ,KENNETH COLE MANKIND UNLIMITED by Kenneth Cole,https://www.fragrancenet.com/kenneth-cole-mankind-unlimited-cologne/kenneth-cole/mens-fragrances/mf/en_US/37146,KENNETH COLE MANKIND UNLIMITED,Fragrance,Fragrances
418987,105,52.5,719346257091,17,3.4 OZ,VIVA LA JUICY NEON by Juicy Couture,https://www.fragrancenet.com/viva-la-juicy-neon-perfume/juicy-couture/womens-fragrances/wf/en_US/41453,VIVA LA JUICY NEON,Fragrance,Fragrances
418988,116,79,3616301776017,2,1.7 OZ,MARC JACOBS DAISY EAU SO INTENSE by Marc Jacobs,https://www.fragrancenet.com/marc-jacobs-daisy-eau-so-intense-perfume/marc-jacobs/womens-fragrances/wf/en_US/41454,MARC JACOBS DAISY EAU SO INTENSE,Fragrance,Fragrances
419524,23.5,23.5,773602568574,2,0.17 OZ,MAC by MAC,https://www.fragrancenet.com/mac-Makeup/mac/Cosmetics/cos/en_US/01557,MAC,Makeup,Eye Color
419638,24,11.19,74469519274,24,8.5 OZ,JOICO by Joico,https://www.fragrancenet.com/joico-shampoo/joico/hair-care-products/hc/en_US/02976,JOICO,Haircare,Conditioner
420959,115,36.5,641628505050,11,N/A,Elemis by Elemis,https://www.fragrancenet.com/elemis-skin-care/anti-aging/elemis/facial/sc/en_US/23200,Elemis,Skincare,Day Care
420960,42,22.5,641628511235,3,3.3 OZ,Elemis by Elemis,https://www.fragrancenet.com/elemis-skin-care/anti-aging/elemis/facial/sc/en_US/23200,Elemis,Skincare,Day Care
421159,26.27,14,4011700747801,24,3.4 OZ,4711 REMIX COLOGNE by 4711,https://www.fragrancenet.com/4711-remix-cologne-fragrance/4711/womens-fragrances/wf/en_US/34650,4711 REMIX COLOGNE,Fragrance,Fragrances
421160,26.27,13.5,4011700748181,24,3.4 OZ,4711 REMIX COLOGNE by 4711,https://www.fragrancenet.com/4711-remix-cologne-fragrance/4711/womens-fragrances/wf/en_US/34650,4711 REMIX COLOGNE,Fragrance,Fragrances
421696,99,87,8002683092046,1,3.4 OZ,RANCE 1795 EAU DE FRANCE by Rance 1795,https://www.fragrancenet.com/rance-1795-eau-de-france-cologne/rance-1795/mens-fragrances/mf/en_US/41568,RANCE 1795 EAU DE FRANCE,Fragrance,Fragrances
